analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
15,2013-01-01,2013-12-31,0,24529,0,0,1.5658434132638724e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2014-01-01,2014-12-31,0,23230,0,-1.3552527156068805e-20,1.6533894438001853e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2015-01-01,2015-12-31,0,21029,0,0,1.8264098211433544e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2016-01-01,2016-12-31,0,18035,0,0,2.1295485242017658e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2017-01-01,2017-12-31,0,16318,0,1.3552527156068805e-20,2.3535694978939474e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2018-01-01,2018-12-31,0,15175,0,2.710505431213761e-20,2.5307984348580065e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2019-01-01,2019-12-31,0,14599,0,0,2.630624205245843e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2020-01-01,2020-12-31,266,13711,0.01940048136532711,0.017222806580226097,0.021847383215957653,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2021-01-01,2021-12-31,9170,12512,0.7328964194373402,0.7250732240599873,0.7405766500755344,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
15,2022-01-01,2022-12-31,4141,11290,0.366784765279008,0.35794186869986644,0.3757182848477383,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1989-01-01,1989-12-31,0,51,0,0,0.0700466198985314,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1990-01-01,1990-12-31,0,282,0,1.734723475976807e-18,0.013439124039399187,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1991-01-01,1991-12-31,0,410,0,0,0.009282440748302407,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1992-01-01,1992-12-31,0,472,0,8.673617379884035e-19,0.00807298050534444,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1993-01-01,1993-12-31,0,541,0,0,0.007050599322982757,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1994-01-01,1994-12-31,0,582,0,-4.336808689942018e-19,0.006557164507317434,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1995-01-01,1995-12-31,0,664,0,4.336808689942018e-19,0.005752052032644922,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1996-01-01,1996-12-31,0,766,0,4.336808689942018e-19,0.004989934975155512,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1997-01-01,1997-12-31,0,887,0,0,0.004312168885560725,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1998-01-01,1998-12-31,0,995,0,-2.168404344971009e-19,0.0038459144709808435,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,1999-01-01,1999-12-31,0,1205,0,0,0.0031778020125498713,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2000-01-01,2000-12-31,0,1510,0,-2.168404344971009e-19,0.002537556887685372,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2001-01-01,2001-12-31,0,1752,0,2.168404344971009e-19,0.002187816446294774,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2002-01-01,2002-12-31,0,2074,0,0,0.0018487737860781704,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2003-01-01,2003-12-31,0,2335,0,1.0842021724855044e-19,0.0016424622567752364,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2004-01-01,2004-12-31,0,2654,0,1.0842021724855044e-19,0.0014453303104085863,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2005-01-01,2005-12-31,0,2755,0,0,0.0013924173889775491,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2006-01-01,2006-12-31,0,2819,0,1.0842021724855044e-19,0.001360848236336652,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2007-01-01,2007-12-31,0,2915,0,0,0.0013160902621433218,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2008-01-01,2008-12-31,0,2984,0,-1.0842021724855044e-19,0.0012856970068988714,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2009-01-01,2009-12-31,0,3004,0,1.0842021724855044e-19,0.0012771480389795115,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2010-01-01,2010-12-31,0,3049,0,1.0842021724855044e-19,0.0012583224096340954,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2011-01-01,2011-12-31,0,3083,0,0,0.0012444626236689609,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2012-01-01,2012-12-31,0,3128,0,0,0.0012265815084204928,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2013-01-01,2013-12-31,0,3160,0,0,0.0012141755112236275,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2014-01-01,2014-12-31,0,3089,0,0,0.001242048411417402,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2015-01-01,2015-12-31,0,2865,0,0,0.001339027923234645,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2016-01-01,2016-12-31,0,2454,0,0,0.0015629400370426284,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2017-01-01,2017-12-31,0,2185,0,0,0.0017550192158566971,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2018-01-01,2018-12-31,0,2058,0,-1.0842021724855044e-19,0.0018631203695415612,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2019-01-01,2019-12-31,0,2054,0,0,0.0018667418737377285,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2020-01-01,2020-12-31,16,1939,0.008251676121712223,0.00508559002682914,0.013362368584497752,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2021-01-01,2021-12-31,1610,1817,0.8860759493670886,0.8706453688348696,0.8998775084883885,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
16,2022-01-01,2022-12-31,1352,1706,0.7924970691676436,0.7726074655134422,0.8110723808556694,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1989-01-01,1989-12-31,0,112,0,0,0.03316134706694386,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1990-01-01,1990-12-31,0,421,0,0,0.009042099684332892,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1991-01-01,1991-12-31,0,590,0,4.336808689942018e-19,0.0064688289502771515,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1992-01-01,1992-12-31,0,688,0,0,0.005552513183066876,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1993-01-01,1993-12-31,0,811,0,0,0.0047143634864306,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1994-01-01,1994-12-31,0,860,0,8.673617379884035e-19,0.004446948894926201,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1995-01-01,1995-12-31,0,910,0,-4.336808689942018e-19,0.004203638151470497,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1996-01-01,1996-12-31,0,1028,0,2.168404344971009e-19,0.0037229157520813133,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1997-01-01,1997-12-31,0,1211,0,2.168404344971009e-19,0.003162107115131892,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1998-01-01,1998-12-31,0,1355,0,0,0.0028270103151165505,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,1999-01-01,1999-12-31,0,1668,0,0,0.0022977410928688557,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2000-01-01,2000-12-31,0,2111,0,1.0842021724855044e-19,0.0018164287467847583,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2001-01-01,2001-12-31,0,2375,0,0,0.0016148444052251044,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2002-01-01,2002-12-31,0,2765,0,0,0.0013873885080911345,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2003-01-01,2003-12-31,0,3114,0,0,0.0012320892102535366,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2004-01-01,2004-12-31,0,3474,0,0,0.001104552598552531,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2005-01-01,2005-12-31,0,3593,0,1.0842021724855044e-19,0.0010680089363609684,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2006-01-01,2006-12-31,0,3637,0,-1.0842021724855044e-19,0.001055101921943729,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2007-01-01,2007-12-31,0,3752,0,0,0.001022795786992647,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2008-01-01,2008-12-31,0,3806,0,1.0842021724855044e-19,0.0010082988655079669,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2009-01-01,2009-12-31,0,3812,0,0,0.001006713424063836,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2010-01-01,2010-12-31,0,3820,0,0,0.001004607241713118,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2011-01-01,2011-12-31,0,3828,0,0,0.001002509853807049,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2012-01-01,2012-12-31,0,3819,0,0,0.001004870032428489,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2013-01-01,2013-12-31,0,3799,0,0,0.0010101548703230466,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2014-01-01,2014-12-31,0,3697,0,-1.0842021724855044e-19,0.001037996051286736,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2015-01-01,2015-12-31,0,3400,0,0,0.0011285657299752872,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2016-01-01,2016-12-31,0,2903,0,0,0.0013215233355907217,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2017-01-01,2017-12-31,0,2575,0,1.0842021724855044e-19,0.0014896064306530983,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2018-01-01,2018-12-31,0,2405,0,-1.0842021724855044e-19,0.0015947329396160431,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2019-01-01,2019-12-31,0,2362,0,0,0.0016237177712698397,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2020-01-01,2020-12-31,41,2278,0.017998244073748903,0.01329489350509066,0.0243244855665206,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2021-01-01,2021-12-31,1908,2129,0.896195396899953,0.8825178586333238,0.9084457608251932,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
17,2022-01-01,2022-12-31,1561,2008,0.7773904382470119,0.7586752089382828,0.7950463555099453,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,8,denominator_cohort_8,65 to 199,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1989-01-01,1989-12-31,0,163,0,1.734723475976807e-18,0.023024605801502673,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1990-01-01,1990-12-31,0,703,0,4.336808689942018e-19,0.005434682378567998,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1991-01-01,1991-12-31,0,1000,0,0,0.0038267584855551217,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1992-01-01,1992-12-31,0,1160,0,-2.168404344971009e-19,0.0033006719184815996,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1993-01-01,1993-12-31,0,1352,0,2.168404344971009e-19,0.0028332654940610904,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1994-01-01,1994-12-31,0,1442,0,0,0.0026569018319805436,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1995-01-01,1995-12-31,0,1574,0,0,0.0024346291569530038,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1996-01-01,1996-12-31,0,1794,0,0,0.002136706104894229,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1997-01-01,1997-12-31,0,2098,0,1.0842021724855044e-19,0.001827663454145346,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1998-01-01,1998-12-31,0,2350,0,1.0842021724855044e-19,0.0016319955646540208,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,1999-01-01,1999-12-31,0,2873,0,0,0.0013353043174888252,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2000-01-01,2000-12-31,0,3621,0,-1.0842021724855044e-19,0.0010597591272154296,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2001-01-01,2001-12-31,0,4127,0,5.421010862427522e-20,9.299458376673729e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2002-01-01,2002-12-31,0,4839,0,-5.421010862427522e-20,7.932241543231477e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2003-01-01,2003-12-31,0,5449,0,0,7.044875318133548e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2004-01-01,2004-12-31,0,6128,0,0,6.264771922907693e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2005-01-01,2005-12-31,0,6348,0,-5.421010862427522e-20,6.047787630718577e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2006-01-01,2006-12-31,0,6456,0,5.421010862427522e-20,5.946676625397272e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2007-01-01,2007-12-31,0,6667,0,0,5.758582098536691e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2008-01-01,2008-12-31,0,6790,0,5.421010862427522e-20,5.654325088358687e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2009-01-01,2009-12-31,0,6816,0,-5.421010862427522e-20,5.632768509194054e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
18,2010-01-01,2010-12-31,0,6869,0,0,5.589331346737157e-4,FALSE,FALSE,FALSE,2,any_covid_vaccine,period,years,TRUE,start,FALSE,5,9,denominator_cohort_9,65 to 199,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
